{'loss': 0.6412, 'grad_norm': 0.30839964747428894, 'learning_rate': 4.9903846153846154e-05, 'epoch': 0.02}
{'loss': 0.0289, 'grad_norm': 2.2548067569732666, 'learning_rate': 1.698489010989011e-05, 'epoch': 13.21}
{'loss': 0.0286, 'grad_norm': 5.1228132247924805, 'learning_rate': 1.693583202511774e-05, 'epoch': 13.23}
{'loss': 0.0292, 'grad_norm': 2.622819185256958, 'learning_rate': 1.6886773940345368e-05, 'epoch': 13.25}
{'loss': 0.0285, 'grad_norm': 4.377431392669678, 'learning_rate': 1.6837715855573e-05, 'epoch': 13.27}
{'loss': 0.0281, 'grad_norm': 2.6818161010742188, 'learning_rate': 1.678865777080063e-05, 'epoch': 13.28}
{'loss': 0.0287, 'grad_norm': 2.7685680389404297, 'learning_rate': 1.673959968602826e-05, 'epoch': 13.3}
{'loss': 0.0281, 'grad_norm': 3.642615795135498, 'learning_rate': 1.6690541601255886e-05, 'epoch': 13.32}
{'loss': 0.0281, 'grad_norm': 2.480344533920288, 'learning_rate': 1.6641483516483517e-05, 'epoch': 13.34}
{'loss': 0.0282, 'grad_norm': 2.502650737762451, 'learning_rate': 1.6592425431711147e-05, 'epoch': 13.36}
{'loss': 0.028, 'grad_norm': 2.6478395462036133, 'learning_rate': 1.6543367346938777e-05, 'epoch': 13.38}
{'loss': 0.0281, 'grad_norm': 2.3118889331817627, 'learning_rate': 1.6494309262166404e-05, 'epoch': 13.4}
{'loss': 0.0284, 'grad_norm': 5.833459377288818, 'learning_rate': 1.6445251177394035e-05, 'epoch': 13.42}
{'loss': 0.028, 'grad_norm': 3.206228017807007, 'learning_rate': 1.6396193092621665e-05, 'epoch': 13.44}
{'loss': 0.0285, 'grad_norm': 3.0299646854400635, 'learning_rate': 1.6347135007849292e-05, 'epoch': 13.46}
{'loss': 0.0278, 'grad_norm': 2.0327301025390625, 'learning_rate': 1.6298076923076923e-05, 'epoch': 13.48}
{'loss': 0.0284, 'grad_norm': 2.6255078315734863, 'learning_rate': 1.6249018838304553e-05, 'epoch': 13.5}
{'loss': 0.0277, 'grad_norm': 3.596454381942749, 'learning_rate': 1.6199960753532183e-05, 'epoch': 13.52}
{'loss': 0.0279, 'grad_norm': 3.244281053543091, 'learning_rate': 1.6150902668759814e-05, 'epoch': 13.54}
{'loss': 0.028, 'grad_norm': 3.874479293823242, 'learning_rate': 1.610184458398744e-05, 'epoch': 13.56}
{'loss': 0.027, 'grad_norm': 2.8718016147613525, 'learning_rate': 1.605278649921507e-05, 'epoch': 13.58}
{'loss': 0.0275, 'grad_norm': 2.6779370307922363, 'learning_rate': 1.60037284144427e-05, 'epoch': 13.6}
{'loss': 0.0273, 'grad_norm': 2.7375943660736084, 'learning_rate': 1.595467032967033e-05, 'epoch': 13.62}
{'loss': 0.0278, 'grad_norm': 2.428154945373535, 'learning_rate': 1.590561224489796e-05, 'epoch': 13.64}
{'loss': 0.0273, 'grad_norm': 3.2892520427703857, 'learning_rate': 1.585655416012559e-05, 'epoch': 13.66}
{'loss': 0.0274, 'grad_norm': 5.258309841156006, 'learning_rate': 1.580749607535322e-05, 'epoch': 13.68}
{'loss': 0.0278, 'grad_norm': 3.739602565765381, 'learning_rate': 1.575843799058085e-05, 'epoch': 13.7}
{'loss': 0.0273, 'grad_norm': 2.8893966674804688, 'learning_rate': 1.5709379905808477e-05, 'epoch': 13.72}
{'loss': 0.0274, 'grad_norm': 3.288489580154419, 'learning_rate': 1.5660321821036107e-05, 'epoch': 13.74}
{'loss': 0.0269, 'grad_norm': 3.780752420425415, 'learning_rate': 1.5611263736263738e-05, 'epoch': 13.76}
{'loss': 0.0275, 'grad_norm': 1.8866099119186401, 'learning_rate': 1.5562205651491365e-05, 'epoch': 13.78}
{'loss': 0.0272, 'grad_norm': 2.0397729873657227, 'learning_rate': 1.5513147566718995e-05, 'epoch': 13.8}
{'loss': 0.0271, 'grad_norm': 3.640054225921631, 'learning_rate': 1.5464089481946626e-05, 'epoch': 13.81}
{'loss': 0.0273, 'grad_norm': 3.702275276184082, 'learning_rate': 1.5415031397174253e-05, 'epoch': 13.83}
{'loss': 0.0269, 'grad_norm': 3.946333646774292, 'learning_rate': 1.5365973312401886e-05, 'epoch': 13.85}
{'loss': 0.0268, 'grad_norm': 2.9159371852874756, 'learning_rate': 1.5316915227629513e-05, 'epoch': 13.87}
{'loss': 0.0268, 'grad_norm': 2.636106252670288, 'learning_rate': 1.5267857142857144e-05, 'epoch': 13.89}
{'loss': 0.0266, 'grad_norm': 4.274141311645508, 'learning_rate': 1.5218799058084774e-05, 'epoch': 13.91}
{'loss': 0.0264, 'grad_norm': 3.750654935836792, 'learning_rate': 1.5169740973312401e-05, 'epoch': 13.93}
{'loss': 0.0268, 'grad_norm': 4.9142303466796875, 'learning_rate': 1.5120682888540033e-05, 'epoch': 13.95}
{'loss': 0.0271, 'grad_norm': 2.052485942840576, 'learning_rate': 1.5071624803767662e-05, 'epoch': 13.97}
{'loss': 0.0265, 'grad_norm': 2.8402493000030518, 'learning_rate': 1.502256671899529e-05, 'epoch': 13.99}
{'eval_runtime': 31.314, 'eval_samples_per_second': 650.763, 'eval_steps_per_second': 20.342, 'epoch': 14.0}

Eval loss : 0.026308
